Address;USB0::0x0957::0x1724::MY45003122::0::INSTR;
Model;DSO6014A;
Serial Number:;MY45003122;
Firmware Version;06.20.0000;
Start Time;2017-08-17 21:39:37.876;
Stop Time;2017-08-17 22:32:24.377;
Sample Period;0,5;
;;
Time (s);RMS(1) ();RMS(2) ()
2017-08-17 22:21:25.376;223,8;0,1878
2017-08-17 22:21:25.876;223,6;0,1878
2017-08-17 22:21:26.376;223,5;0,1872
2017-08-17 22:21:26.876;223,4;0,1853
2017-08-17 22:21:27.376;223,6;0,1867
2017-08-17 22:21:27.876;223,4;0,1872
2017-08-17 22:21:28.376;223,8;0,1893
2017-08-17 22:21:28.876;223,5;0,1884
2017-08-17 22:21:29.376;223,7;0,1922
2017-08-17 22:21:29.876;223,5;0,1886
2017-08-17 22:21:30.376;223,8;0,1888
2017-08-17 22:21:30.876;223,7;0,1892
2017-08-17 22:21:31.376;223,7;0,1884
2017-08-17 22:21:31.876;223,8;0,1859
2017-08-17 22:21:32.376;223,7;0,1879
2017-08-17 22:21:32.876;223,5;0,1876
2017-08-17 22:21:33.379;223,6;0,1886
2017-08-17 22:21:33.877;223,3;0,1885
2017-08-17 22:21:34.377;223,4;0,1865
2017-08-17 22:21:34.876;223,5;0,1878
2017-08-17 22:21:35.376;223,6;0,1873
2017-08-17 22:21:35.877;223,7;0,1876
2017-08-17 22:21:36.377;223,4;0,1887
2017-08-17 22:21:36.877;223,8;0,1864
2017-08-17 22:21:37.376;223,7;0,1883
2017-08-17 22:21:37.876;223,7;0,1875
2017-08-17 22:21:38.376;223,5;0,1891
2017-08-17 22:21:38.876;223,6;0,1874
2017-08-17 22:21:39.376;223,7;0,1901
2017-08-17 22:21:39.876;223,3;0,183
2017-08-17 22:21:40.376;223,6;0,1898
2017-08-17 22:21:40.876;223,5;0,1867
2017-08-17 22:21:41.376;223,5;0,1907
2017-08-17 22:21:41.876;223,5;0,1876
2017-08-17 22:21:42.376;223,7;0,19
2017-08-17 22:21:42.876;223,8;0,1834
2017-08-17 22:21:43.376;223,8;0,1848
2017-08-17 22:21:43.876;223,7;0,1804
2017-08-17 22:21:44.376;223,8;0,1858
2017-08-17 22:21:44.876;223,5;0,1806
2017-08-17 22:21:45.376;223,6;0,185
2017-08-17 22:21:45.876;223,8;0,1797
2017-08-17 22:21:46.376;223,5;0,1834
2017-08-17 22:21:46.876;223,7;0,1802
2017-08-17 22:21:47.376;223,8;0,183
2017-08-17 22:21:47.876;223,9;0,1792
2017-08-17 22:21:48.376;223,8;0,1798
2017-08-17 22:21:48.876;223,5;0,18
2017-08-17 22:21:49.379;223,5;0,1808
2017-08-17 22:21:49.877;223,7;0,1818
2017-08-17 22:21:50.376;223,5;0,1808
2017-08-17 22:21:50.876;223,8;0,1802
2017-08-17 22:21:51.376;223,8;0,1834
2017-08-17 22:21:51.876;223,6;0,1862
2017-08-17 22:21:52.376;223,5;0,1829
2017-08-17 22:21:52.876;223,6;0,1793
2017-08-17 22:21:53.377;223,6;0,1803
2017-08-17 22:21:53.877;223,5;0,1806
2017-08-17 22:21:54.377;223,6;0,1799
2017-08-17 22:21:54.877;223,5;0,1809
2017-08-17 22:21:55.378;223,7;0,1793
2017-08-17 22:21:55.877;223,4;0,1808
2017-08-17 22:21:56.377;223,6;0,1802
2017-08-17 22:21:56.877;223,4;0,1813
2017-08-17 22:21:57.377;223,6;0,1805
2017-08-17 22:21:57.877;223,6;0,1813
2017-08-17 22:21:58.376;223,5;0,1797
2017-08-17 22:21:58.876;223,5;0,1809
2017-08-17 22:21:59.376;223,5;0,1796
2017-08-17 22:21:59.876;223,4;0,1802
2017-08-17 22:22:00.377;223,4;0,1807
2017-08-17 22:22:00.878;223,7;0,1811
2017-08-17 22:22:01.376;223,6;0,1807
2017-08-17 22:22:01.876;223,7;0,181
2017-08-17 22:22:02.376;223,5;0,1819
2017-08-17 22:22:02.876;223,5;0,2733
2017-08-17 22:22:03.376;223,6;0,1878
2017-08-17 22:22:03.876;223,6;0,1867
2017-08-17 22:22:04.376;223,5;0,1867
2017-08-17 22:22:04.876;223,6;0,1867
2017-08-17 22:22:05.376;223,5;0,1878
2017-08-17 22:22:05.876;223,6;0,1871
2017-08-17 22:22:06.376;223,5;0,1867
2017-08-17 22:22:06.877;223,7;0,1875
2017-08-17 22:22:07.377;223,3;0,1859
2017-08-17 22:22:07.876;223,8;0,1876
2017-08-17 22:22:08.376;223,7;0,1878
2017-08-17 22:22:08.876;223,8;0,1853
2017-08-17 22:22:09.376;223,8;0,1871
2017-08-17 22:22:09.876;223,7;0,1869
2017-08-17 22:22:10.376;223,8;0,187
2017-08-17 22:22:10.877;223,5;0,1882
2017-08-17 22:22:11.377;223,8;0,1873
2017-08-17 22:22:11.877;223,6;0,1861
2017-08-17 22:22:12.377;223,8;0,1868
2017-08-17 22:22:12.878;223,9;0,1869
2017-08-17 22:22:13.376;223,5;0,1881
2017-08-17 22:22:13.876;223,5;0,1873
2017-08-17 22:22:14.376;223,8;0,188
2017-08-17 22:22:14.876;223,8;0,1872
2017-08-17 22:22:15.376;223,8;0,1877
2017-08-17 22:22:15.876;223,6;0,1868
2017-08-17 22:22:16.376;223,5;0,1868
2017-08-17 22:22:16.876;223,7;0,1871
2017-08-17 22:22:17.376;223,5;0,1864
2017-08-17 22:22:17.876;223,6;0,1873
2017-08-17 22:22:18.377;223,8;0,1874
2017-08-17 22:22:18.878;223,5;0,1851
2017-08-17 22:22:19.379;223,5;0,1872
2017-08-17 22:22:19.876;223,8;0,1883
2017-08-17 22:22:20.376;223,7;0,1874
2017-08-17 22:22:20.876;223,8;0,1871
2017-08-17 22:22:21.376;223,6;0,1874
2017-08-17 22:22:21.876;223,6;0,1871
2017-08-17 22:22:22.376;223,8;0,187
2017-08-17 22:22:22.876;223,5;0,1874
2017-08-17 22:22:23.376;224;0,1868
2017-08-17 22:22:23.876;223,9;0,1868
2017-08-17 22:22:24.378;223,4;0,188
2017-08-17 22:22:24.876;223,5;0,1867
2017-08-17 22:22:25.376;223,7;0,1886
2017-08-17 22:22:25.876;223,6;0,1873
2017-08-17 22:22:26.376;223,6;0,1869
2017-08-17 22:22:26.876;224;0,1856
2017-08-17 22:22:27.376;223,6;0,1856
2017-08-17 22:22:27.876;223,6;0,1866
2017-08-17 22:22:28.377;223,8;0,1872
2017-08-17 22:22:28.877;223,8;0,1871
2017-08-17 22:22:29.377;223,6;0,1881
2017-08-17 22:22:29.877;223,4;0,1866
2017-08-17 22:22:30.377;223,6;0,1865
2017-08-17 22:22:30.877;223,7;0,1867
2017-08-17 22:22:31.377;223,7;0,1889
2017-08-17 22:22:31.876;223,6;0,1868
2017-08-17 22:22:32.376;223,7;0,1882
2017-08-17 22:22:32.876;223,6;0,1873
2017-08-17 22:22:33.376;223,5;0,1872
2017-08-17 22:22:33.876;223,7;0,1885
2017-08-17 22:22:34.376;223,9;0,1857
2017-08-17 22:22:34.876;223,8;0,1857
2017-08-17 22:22:35.376;223,8;0,1866
2017-08-17 22:22:35.876;223,7;0,1876
2017-08-17 22:22:36.377;223,7;0,1871
2017-08-17 22:22:36.878;223,7;0,1882
2017-08-17 22:22:37.376;223,6;0,1885
2017-08-17 22:22:37.876;223,7;0,1874
2017-08-17 22:22:38.376;223,9;0,1887
2017-08-17 22:22:38.876;223,8;0,1858
2017-08-17 22:22:39.376;223,9;0,188
2017-08-17 22:22:39.876;223,9;0,1868
2017-08-17 22:22:40.376;224;0,1862
2017-08-17 22:22:40.876;223,7;0,1854
2017-08-17 22:22:41.376;223,6;0,1868
2017-08-17 22:22:41.877;224;0,1875
2017-08-17 22:22:42.377;223,9;0,1881
2017-08-17 22:22:42.876;223,8;0,1875
2017-08-17 22:22:43.376;223,9;0,1867
2017-08-17 22:22:43.876;223,9;0,1881
2017-08-17 22:22:44.376;223,6;0,1877
2017-08-17 22:22:44.876;223,9;0,1873
2017-08-17 22:22:45.376;224,2;0,1863
2017-08-17 22:22:45.877;223,8;0,1895
2017-08-17 22:22:46.377;223,5;0,1865
2017-08-17 22:22:46.877;224;0,1883
2017-08-17 22:22:47.377;223,8;0,1874
2017-08-17 22:22:47.877;223,8;0,1881
2017-08-17 22:22:48.376;223,6;0,1864
2017-08-17 22:22:48.876;223,7;0,1886
2017-08-17 22:22:49.376;223,9;0,1867
2017-08-17 22:22:49.876;223,9;0,1874
2017-08-17 22:22:50.376;223,6;0,1876
2017-08-17 22:22:50.876;223,8;0,1872
2017-08-17 22:22:51.376;223,6;0,1874
2017-08-17 22:22:51.876;223,8;0,1887
2017-08-17 22:22:52.376;223,8;0,1882
2017-08-17 22:22:52.876;223,8;0,1891
2017-08-17 22:22:53.376;224;0,1885
2017-08-17 22:22:53.878;223,9;0,1872
2017-08-17 22:22:54.377;223,8;0,1883
2017-08-17 22:22:54.876;223,6;0,1885
2017-08-17 22:22:55.376;223,7;0,1874
2017-08-17 22:22:55.876;223,7;0,1881
2017-08-17 22:22:56.376;223,5;0,1886
2017-08-17 22:22:56.876;223,6;0,1876
2017-08-17 22:22:57.376;223,7;0,1878
2017-08-17 22:22:57.876;223,5;0,1887
2017-08-17 22:22:58.376;223,4;0,1887
2017-08-17 22:22:58.877;223,6;0,1871
2017-08-17 22:22:59.377;223,6;0,1875
2017-08-17 22:22:59.877;223,8;0,1887
2017-08-17 22:23:00.376;223,6;0,1888
2017-08-17 22:23:00.876;223,5;0,1902
2017-08-17 22:23:01.376;224;0,1893
2017-08-17 22:23:01.876;223,7;0,1886
2017-08-17 22:23:02.376;224;0,1876
2017-08-17 22:23:02.876;223,7;0,2697
2017-08-17 22:23:03.377;223,9;0,1819
2017-08-17 22:23:03.877;223,9;0,1812
2017-08-17 22:23:04.377;223,7;0,1815
2017-08-17 22:23:04.877;223,6;0,181
2017-08-17 22:23:05.377;223,9;0,1805
2017-08-17 22:23:05.877;223,8;0,1812
2017-08-17 22:23:06.376;223,8;0,179
2017-08-17 22:23:06.876;223,6;0,1813
2017-08-17 22:23:07.376;223,7;0,1808
2017-08-17 22:23:07.876;223,9;0,1804
2017-08-17 22:23:08.376;223,7;0,1812
2017-08-17 22:23:08.876;224,1;0,1812
2017-08-17 22:23:09.376;224,1;0,1804
2017-08-17 22:23:09.876;223,8;0,1798
2017-08-17 22:23:10.376;224;0,1801
2017-08-17 22:23:10.876;223,5;0,1799
2017-08-17 22:23:11.389;223,4;0,1801
2017-08-17 22:23:11.878;223,8;0,1804
2017-08-17 22:23:12.376;224,1;0,1805
2017-08-17 22:23:12.876;223,6;0,1792
2017-08-17 22:23:13.376;224;0,1803
2017-08-17 22:23:13.876;223,7;0,1807
2017-08-17 22:23:14.376;223,9;0,1791
2017-08-17 22:23:14.876;224;0,1806
2017-08-17 22:23:15.377;223,8;0,1805
2017-08-17 22:23:15.877;223,9;0,1807
2017-08-17 22:23:16.376;224,1;0,181
2017-08-17 22:23:16.876;223,7;0,1811
2017-08-17 22:23:17.376;223,8;0,182
2017-08-17 22:23:17.877;223,8;0,18
2017-08-17 22:23:18.376;223,8;0,1802
2017-08-17 22:23:18.876;223,8;0,181
2017-08-17 22:23:19.376;223,7;0,1807
2017-08-17 22:23:19.876;223,8;0,1822
2017-08-17 22:23:20.376;223,6;0,1804
2017-08-17 22:23:20.877;223,9;0,1802
2017-08-17 22:23:21.377;223,9;0,1807
2017-08-17 22:23:21.877;224;0,1805
2017-08-17 22:23:22.377;224;0,1805
2017-08-17 22:23:22.877;223,7;0,1797
2017-08-17 22:23:23.377;223,6;0,2891
2017-08-17 22:23:23.877;223,8;0,1923
2017-08-17 22:23:24.376;223,6;0,1936
2017-08-17 22:23:24.876;224;0,1929
2017-08-17 22:23:25.376;223,8;0,1933
2017-08-17 22:23:25.876;224;0,1935
2017-08-17 22:23:26.376;223,7;0,1936
2017-08-17 22:23:26.876;224;0,1933
2017-08-17 22:23:27.376;223,8;0,1929
2017-08-17 22:23:27.876;223,8;0,1933
2017-08-17 22:23:28.376;223,6;0,1918
2017-08-17 22:23:28.876;223,9;0,1921
2017-08-17 22:23:29.377;223,8;0,1947
2017-08-17 22:23:29.877;223,8;0,1939
2017-08-17 22:23:30.376;223,8;0,1918
2017-08-17 22:23:30.876;224;0,1929
2017-08-17 22:23:31.376;223,7;0,1928
2017-08-17 22:23:31.876;224,3;0,1931
2017-08-17 22:23:32.376;223,8;0,1934
2017-08-17 22:23:32.876;224;0,194
2017-08-17 22:23:33.376;223,8;0,1927
2017-08-17 22:23:33.876;223,7;0,1929
2017-08-17 22:23:34.376;224;0,195
2017-08-17 22:23:34.876;223,9;0,1938
2017-08-17 22:23:35.376;223,8;0,1918
2017-08-17 22:23:35.876;223,8;0,1935
2017-08-17 22:23:36.376;223,9;0,1935
2017-08-17 22:23:36.876;223,8;0,1923
2017-08-17 22:23:37.376;223,6;0,1922
2017-08-17 22:23:37.876;223,8;0,1935
2017-08-17 22:23:38.377;223,7;0,1914
2017-08-17 22:23:38.877;223,5;0,1935
2017-08-17 22:23:39.377;223,7;0,1921
2017-08-17 22:23:39.877;223,6;0,1943
2017-08-17 22:23:40.377;223,9;0,1931
2017-08-17 22:23:40.879;223,8;0,1946
2017-08-17 22:23:41.377;224,1;0,193
2017-08-17 22:23:41.877;223,7;0,194
2017-08-17 22:23:42.376;223,8;0,1926
2017-08-17 22:23:42.876;223,7;0,1925
2017-08-17 22:23:43.376;223,8;0,1908
2017-08-17 22:23:43.876;223,9;0,1928
2017-08-17 22:23:44.376;224;0,1933
2017-08-17 22:23:44.876;223,9;0,1918
2017-08-17 22:23:45.376;223,9;0,1932
2017-08-17 22:23:45.876;224,1;0,196
2017-08-17 22:23:46.376;223,7;0,1928
2017-08-17 22:23:46.876;223,9;0,1966
2017-08-17 22:23:47.376;223,6;0,1924
2017-08-17 22:23:47.878;224;0,1921
2017-08-17 22:23:48.378;223,8;0,1905
2017-08-17 22:23:48.876;223,8;0,1899
2017-08-17 22:23:49.376;223,8;0,193
2017-08-17 22:23:49.876;223,9;0,1924
2017-08-17 22:23:50.376;223,9;0,1917
2017-08-17 22:23:50.876;223,7;0,193
2017-08-17 22:23:51.376;223,8;0,1922
2017-08-17 22:23:51.876;224;0,1929
2017-08-17 22:23:52.376;223,8;0,192
2017-08-17 22:23:52.877;223,9;0,1936
2017-08-17 22:23:53.376;223,8;0,191
2017-08-17 22:23:53.877;223,8;0,1934
2017-08-17 22:23:54.376;223,9;0,1923
2017-08-17 22:23:54.876;223,7;0,1937
2017-08-17 22:23:55.376;224;0,1942
2017-08-17 22:23:55.877;224;0,1974
2017-08-17 22:23:56.377;223,7;0,1931
2017-08-17 22:23:56.877;223,7;0,1964
2017-08-17 22:23:57.377;223,7;0,1923
2017-08-17 22:23:57.877;224;0,1931
2017-08-17 22:23:58.377;223,7;0,1926
2017-08-17 22:23:58.877;223,7;0,1923
2017-08-17 22:23:59.378;224,1;0,1924
2017-08-17 22:23:59.877;224,1;0,1922
2017-08-17 22:24:00.377;223,6;0,195
2017-08-17 22:24:00.877;223,6;0,1934
2017-08-17 22:24:01.376;223,6;0,1927
2017-08-17 22:24:01.876;223,6;0,1944
2017-08-17 22:24:02.376;223,5;0,1925
2017-08-17 22:24:02.876;223,4;0,1937
2017-08-17 22:24:03.376;223,5;0,1925
2017-08-17 22:24:03.876;223,3;0,1936
2017-08-17 22:24:04.376;223,4;0,1942
2017-08-17 22:24:04.876;223,4;0,1935
2017-08-17 22:24:05.376;223,5;0,1933
2017-08-17 22:24:05.876;223,3;0,193
2017-08-17 22:24:06.376;223,3;0,1933
2017-08-17 22:24:06.876;223,6;0,2002
2017-08-17 22:24:07.376;223,6;0,1924
2017-08-17 22:24:07.876;223,5;0,193
2017-08-17 22:24:08.376;224;0,1935
2017-08-17 22:24:08.876;223,9;0,194
2017-08-17 22:24:09.376;223,6;0,1944
2017-08-17 22:24:09.876;223,6;0,1937
2017-08-17 22:24:10.376;223,9;0,1921
2017-08-17 22:24:10.876;223,7;0,1956
2017-08-17 22:24:11.377;223,6;0,1939
2017-08-17 22:24:11.876;223,9;0,1974
2017-08-17 22:24:12.376;223,5;0,1927
2017-08-17 22:24:12.876;223,7;0,194
2017-08-17 22:24:13.377;223,8;0,1937
2017-08-17 22:24:13.877;223,6;0,1985
2017-08-17 22:24:14.377;223,8;0,1938
2017-08-17 22:24:14.877;223,9;0,195
2017-08-17 22:24:15.377;223,7;0,1932
2017-08-17 22:24:15.877;223,6;0,1976
2017-08-17 22:24:16.379;223,8;0,1905
2017-08-17 22:24:16.878;223,8;0,1982
2017-08-17 22:24:17.376;223,6;0,1926
2017-08-17 22:24:17.876;223,5;0,1979
2017-08-17 22:24:18.376;223,5;0,1927
2017-08-17 22:24:18.876;223,6;0,1971
2017-08-17 22:24:19.376;223,7;0,1932
2017-08-17 22:24:19.876;223,8;0,1965
2017-08-17 22:24:20.376;223,4;0,1944
2017-08-17 22:24:20.876;223,7;0,1983
2017-08-17 22:24:21.376;223,8;0,1929
2017-08-17 22:24:21.876;223,6;0,1987
2017-08-17 22:24:22.376;223,6;0,1921
2017-08-17 22:24:22.876;223,8;0,1962
2017-08-17 22:24:23.376;223,5;0,1929
2017-08-17 22:24:23.876;223,8;0,1854
2017-08-17 22:24:24.376;223,5;0,1805
2017-08-17 22:24:24.876;223,9;0,1847
2017-08-17 22:24:25.376;223,6;0,1806
2017-08-17 22:24:25.876;223,8;0,1843
2017-08-17 22:24:26.376;223,8;0,181
2017-08-17 22:24:26.876;223,8;0,1813
2017-08-17 22:24:27.376;223,7;0,1804
2017-08-17 22:24:27.876;223,7;0,1794
2017-08-17 22:24:28.376;223,7;0,1808
2017-08-17 22:24:28.876;223,9;0,1806
2017-08-17 22:24:29.376;223,8;0,1811
2017-08-17 22:24:29.876;223,8;0,1813
2017-08-17 22:24:30.376;223,9;0,1815
2017-08-17 22:24:30.877;223,6;0,1807
2017-08-17 22:24:31.377;223,8;0,1797
2017-08-17 22:24:31.877;223,8;0,1801
2017-08-17 22:24:32.377;224;0,18
2017-08-17 22:24:32.877;223,9;0,1798
2017-08-17 22:24:33.377;223,4;0,1794
2017-08-17 22:24:33.877;223,8;0,1809
2017-08-17 22:24:34.377;223,8;0,1799
2017-08-17 22:24:34.876;223,7;0,1804
2017-08-17 22:24:35.376;223,8;0,184
2017-08-17 22:24:35.876;223,8;0,1815
2017-08-17 22:24:36.376;223,4;0,1794
2017-08-17 22:24:36.876;223,7;0,1812
2017-08-17 22:24:37.376;223,8;0,1796
2017-08-17 22:24:37.876;223,7;0,1805
2017-08-17 22:24:38.376;223,8;0,1803
2017-08-17 22:24:38.876;224,1;0,1829
2017-08-17 22:24:39.376;223,8;0,1808
2017-08-17 22:24:39.876;223,6;0,1797
2017-08-17 22:24:40.376;224;0,1797
2017-08-17 22:24:40.878;223,8;0,1799
2017-08-17 22:24:41.377;224;0,1805
2017-08-17 22:24:41.876;224,2;0,1808
2017-08-17 22:24:42.376;223,7;0,1802
2017-08-17 22:24:42.876;224;0,1811
2017-08-17 22:24:43.376;224;0,1807
2017-08-17 22:24:43.876;224;0,1791
2017-08-17 22:24:44.376;223,6;0,1925
2017-08-17 22:24:44.876;224,2;0,1908
2017-08-17 22:24:45.376;223,7;0,193
2017-08-17 22:24:45.876;223,7;0,1931
2017-08-17 22:24:46.376;223,8;0,1914
2017-08-17 22:24:46.876;223,7;0,193
2017-08-17 22:24:47.376;223,7;0,1932
2017-08-17 22:24:47.876;223,6;0,1929
2017-08-17 22:24:48.377;223,5;0,1925
2017-08-17 22:24:48.877;223,7;0,1921
2017-08-17 22:24:49.377;223,7;0,1918
2017-08-17 22:24:49.877;223,7;0,1938
2017-08-17 22:24:50.377;223,7;0,1927
2017-08-17 22:24:50.877;224;0,1935
2017-08-17 22:24:51.377;224;0,1946
2017-08-17 22:24:51.876;223,9;0,1929
2017-08-17 22:24:52.376;223,9;0,1939
2017-08-17 22:24:52.878;223,7;0,1921
2017-08-17 22:24:53.378;223,9;0,1918
2017-08-17 22:24:53.877;223,8;0,1936
2017-08-17 22:24:54.376;223,8;0,1929
2017-08-17 22:24:54.876;223,7;0,1927
2017-08-17 22:24:55.376;223,6;0,1927
2017-08-17 22:24:55.876;223,8;0,193
2017-08-17 22:24:56.376;223,7;0,1936
2017-08-17 22:24:56.876;223,7;0,1943
2017-08-17 22:24:57.376;223,7;0,194
2017-08-17 22:24:57.876;223,7;0,1932
2017-08-17 22:24:58.376;223,7;0,1922
2017-08-17 22:24:58.876;223,6;0,192
2017-08-17 22:24:59.377;223,7;0,1931
2017-08-17 22:24:59.877;223,6;0,1928
2017-08-17 22:25:00.376;223,7;0,1929
2017-08-17 22:25:00.876;223,7;0,1926
2017-08-17 22:25:01.376;223,7;0,1913
2017-08-17 22:25:01.876;223,7;0,1933
2017-08-17 22:25:02.376;223,8;0,1947
2017-08-17 22:25:02.876;223,8;0,1921
2017-08-17 22:25:03.376;223,6;0,1933
2017-08-17 22:25:03.877;223,6;0,1931
2017-08-17 22:25:04.376;223,7;0,1926
2017-08-17 22:25:04.876;223,6;0,1927
2017-08-17 22:25:05.376;223,7;0,1926
2017-08-17 22:25:05.877;223,6;0,201
2017-08-17 22:25:06.377;223,8;0,1921
2017-08-17 22:25:06.877;223,7;0,1924
2017-08-17 22:25:07.377;223,8;0,1915
2017-08-17 22:25:07.877;223,7;0,1919
2017-08-17 22:25:08.377;223,7;0,1923
2017-08-17 22:25:08.876;223,6;0,1919
2017-08-17 22:25:09.376;223,7;0,1928
2017-08-17 22:25:09.876;223,5;0,192
2017-08-17 22:25:10.376;223,3;0,1927
2017-08-17 22:25:10.877;223,5;0,1926
2017-08-17 22:25:11.378;223,4;0,1924
2017-08-17 22:25:11.877;223,8;0,1928
2017-08-17 22:25:12.376;223,6;0,1929
2017-08-17 22:25:12.876;223,7;0,1927
2017-08-17 22:25:13.376;223,8;0,1926
2017-08-17 22:25:13.876;223,6;0,1925
2017-08-17 22:25:14.376;223,9;0,1922
2017-08-17 22:25:14.876;223,5;0,1931
2017-08-17 22:25:15.376;223,5;0,1931
2017-08-17 22:25:15.876;223,3;0,1918
2017-08-17 22:25:16.376;223,7;0,1934
2017-08-17 22:25:16.876;223,6;0,191
2017-08-17 22:25:17.376;223,5;0,1924
2017-08-17 22:25:17.876;223,5;0,1916
2017-08-17 22:25:18.376;223,9;0,1904
2017-08-17 22:25:18.876;223,4;0,1927
2017-08-17 22:25:19.376;223,6;0,1932
2017-08-17 22:25:19.876;223,6;0,193
2017-08-17 22:25:20.376;223,6;0,1933
2017-08-17 22:25:20.876;223,6;0,1922
2017-08-17 22:25:21.376;223,7;0,1916
2017-08-17 22:25:21.876;223,5;0,1923
2017-08-17 22:25:22.376;223,4;0,1925
2017-08-17 22:25:22.876;223,6;0,1927
2017-08-17 22:25:23.378;223,9;0,1919
2017-08-17 22:25:23.877;224;0,1927
2017-08-17 22:25:24.377;223,7;0,1923
2017-08-17 22:25:24.877;223,9;0,1922
2017-08-17 22:25:25.377;224,2;0,1917
2017-08-17 22:25:25.877;224,1;0,1923
2017-08-17 22:25:26.377;224;0,1925
2017-08-17 22:25:26.877;224,2;0,1924
2017-08-17 22:25:27.376;223,8;0,1926
2017-08-17 22:25:27.876;224,2;0,1923
2017-08-17 22:25:28.378;223,7;0,193
2017-08-17 22:25:28.879;223,9;0,1931
2017-08-17 22:25:29.377;224;0,1923
2017-08-17 22:25:29.876;223,7;0,1914
2017-08-17 22:25:30.376;223,9;0,1923
2017-08-17 22:25:30.876;224;0,1924
2017-08-17 22:25:31.376;224;0,1909
2017-08-17 22:25:31.876;224,1;0,1921
2017-08-17 22:25:32.376;224,2;0,1921
2017-08-17 22:25:32.876;224,1;0,1927
2017-08-17 22:25:33.376;223,9;0,1919
2017-08-17 22:25:33.876;224;0,1914
2017-08-17 22:25:34.376;224,1;0,1921
2017-08-17 22:25:34.876;224,2;0,1924
2017-08-17 22:25:35.376;224,3;0,1924
2017-08-17 22:25:35.876;224;0,1935
2017-08-17 22:25:36.376;224;0,1926
2017-08-17 22:25:36.876;223,8;0,1922
2017-08-17 22:25:37.376;223,9;0,1922
2017-08-17 22:25:37.876;223,9;0,1931
2017-08-17 22:25:38.376;224;0,1921
2017-08-17 22:25:38.876;224,1;0,1911
2017-08-17 22:25:39.376;223,9;0,1918
2017-08-17 22:25:39.876;224,1;0,1931
2017-08-17 22:25:40.376;223,8;0,1924
2017-08-17 22:25:40.877;223,8;0,1923
2017-08-17 22:25:41.377;223,9;0,1919
2017-08-17 22:25:41.877;223,9;0,193
2017-08-17 22:25:42.377;223,8;0,1922
2017-08-17 22:25:42.877;223,8;0,1916
2017-08-17 22:25:43.377;223,9;0,2753
2017-08-17 22:25:43.877;223,9;0,2741
2017-08-17 22:25:44.376;223,6;0,1808
2017-08-17 22:25:44.876;223,5;0,1801
2017-08-17 22:25:45.376;223,7;0,1814
2017-08-17 22:25:45.876;223,8;0,1812
2017-08-17 22:25:46.376;223,9;0,1816
2017-08-17 22:25:46.876;223,7;0,1809
2017-08-17 22:25:47.376;223,8;0,1813
2017-08-17 22:25:47.876;224;0,1808
2017-08-17 22:25:48.376;224,1;0,1798
2017-08-17 22:25:48.876;223,8;0,1801
2017-08-17 22:25:49.376;223,9;0,18
2017-08-17 22:25:49.876;223,8;0,1799
2017-08-17 22:25:50.376;224,2;0,1806
2017-08-17 22:25:50.876;223,8;0,1802
2017-08-17 22:25:51.376;223,9;0,1797
2017-08-17 22:25:51.876;223,9;0,1796
2017-08-17 22:25:52.377;224;0,1806
2017-08-17 22:25:52.877;224,1;0,1819
2017-08-17 22:25:53.376;223,9;0,1815
2017-08-17 22:25:53.876;224,2;0,1807
2017-08-17 22:25:54.376;224,2;0,182
2017-08-17 22:25:54.876;223,9;0,1812
2017-08-17 22:25:55.376;224;0,1799
2017-08-17 22:25:55.876;223,9;0,1802
2017-08-17 22:25:56.376;223,9;0,1804
2017-08-17 22:25:56.876;223,8;0,1813
2017-08-17 22:25:57.376;223,6;0,1811
2017-08-17 22:25:57.876;223,7;0,1825
2017-08-17 22:25:58.377;224;0,1806
2017-08-17 22:25:58.877;223,9;0,1823
2017-08-17 22:25:59.377;223,8;0,1805
2017-08-17 22:25:59.877;223,8;0,1801
2017-08-17 22:26:00.377;223,7;0,1805
2017-08-17 22:26:00.877;223,6;0,1807
2017-08-17 22:26:01.376;223,4;0,1816
2017-08-17 22:26:01.876;223,8;0,1802
2017-08-17 22:26:02.376;223,5;0,181
2017-08-17 22:26:02.876;223,8;0,1792
2017-08-17 22:26:03.376;223,8;0,1799
2017-08-17 22:26:03.876;223,8;0,18
2017-08-17 22:26:04.376;223,8;0,1806
2017-08-17 22:26:04.876;223,4;0,1798
2017-08-17 22:26:05.376;223,6;0,1806
2017-08-17 22:26:05.876;223,7;0,1812
2017-08-17 22:26:06.376;223,5;0,1805
2017-08-17 22:26:06.876;223,7;0,1808
2017-08-17 22:26:07.376;223,8;0,1816
2017-08-17 22:26:07.876;223,6;0,1802
2017-08-17 22:26:08.376;223,9;0,1805
2017-08-17 22:26:08.876;223,8;0,1794
2017-08-17 22:26:09.376;223,8;0,1807
2017-08-17 22:26:09.876;223,7;0,1823
2017-08-17 22:26:10.376;223,7;0,1814
2017-08-17 22:26:10.876;223,7;0,1804
2017-08-17 22:26:11.376;223,7;0,1817
2017-08-17 22:26:11.876;223,9;0,1828
2017-08-17 22:26:12.376;223,9;0,1854
2017-08-17 22:26:12.876;223,8;0,1807
2017-08-17 22:26:13.376;223,8;0,1813
2017-08-17 22:26:13.876;223,9;0,1795
2017-08-17 22:26:14.376;223,9;0,1824
2017-08-17 22:26:14.876;223,8;0,1805
2017-08-17 22:26:15.376;223,9;0,1829
2017-08-17 22:26:15.877;223,9;0,1806
2017-08-17 22:26:16.377;223,5;0,1809
