equipment;device;operation;reqsize;cache;repetition;measurement;freq0;freq1;freq2;freq3;freq4;freq5;freq6;freq7
pc;ssd2;write;4096;0;4;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;11;2000;2000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;4;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;14;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;20;2000;3000;1000;3000;3000;2000;2000;3000
pc;ssd2;write;4096;0;4;21;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;23;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;27;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;31;3000;3000;1000;3000;3000;2000;2000;3000
pc;ssd2;write;4096;0;4;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;35;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;57;3000;3000;1000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;58;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;4;59;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;60;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;4;3000;2000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;4;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;10;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;read;4096;0;4;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;18;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;21;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;4;22;3000;3000;3000;3000;2000;3000;2000;3000
pc;ssd2;read;4096;0;4;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;24;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;25;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;4096;0;4;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;27;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;28;3000;2000;2000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;4;29;3000;1000;3000;3000;1000;3000;3000;1000
pc;ssd2;read;4096;0;4;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;32;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;33;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;4;34;3000;3000;3000;2000;2000;3000;2000;3000
pc;ssd2;write;4096;0;5;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;2;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;3;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;4;2000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;5;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;5;6;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;8;3000;3000;2000;2000;3000;3000;2000;3000
pc;ssd2;write;4096;0;5;9;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;10;3000;2000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;11;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;12;2000;3000;2000;2000;3000;2000;2000;3000
pc;ssd2;write;4096;0;5;13;3000;3000;3000;3000;2000;2000;3000;3000
pc;ssd2;write;4096;0;5;14;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;15;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;16;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;17;2000;3000;3000;2000;2000;3000;3000;3000
pc;ssd2;write;4096;0;5;18;2000;2000;2000;2000;2000;3000;3000;3000
pc;ssd2;write;4096;0;5;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;20;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;22;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;25;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;33;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;34;3000;3000;2000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;5;35;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;38;3000;2000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;5;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;40;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;41;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;43;3000;3000;3000;1000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;44;2000;3000;2000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;45;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;46;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;48;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;49;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;50;2000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;5;51;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;53;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;56;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;57;3000;2000;2000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;5;58;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;5;59;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;5;60;2000;2000;2000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;5;61;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;2;3000;3000;896;1000;3000;1000;3000;1000
pc;ssd2;read;4096;0;5;3;2000;2000;2000;3000;3000;2000;1000;2000
pc;ssd2;read;4096;0;5;4;2000;3000;3000;3000;1000;3000;1000;3000
pc;ssd2;read;4096;0;5;5;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;9;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;16;3000;2000;2000;2000;3000;3000;3000;2000
pc;ssd2;read;4096;0;5;17;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;read;4096;0;5;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;19;2000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;4096;0;5;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;21;3000;2000;3000;2000;3000;3000;3000;2000
pc;ssd2;read;4096;0;5;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;23;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;25;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;26;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;32;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;5;33;3000;2000;2000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;5;34;3000;2000;3000;3000;2000;3000;3000;2000
pc;ssd2;write;4096;0;1;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;1;810;2000;1000;1000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;2;2000;2000;2000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;1;3;2000;3000;3000;2000;2000;3000;2000;2000
pc;ssd2;write;4096;0;1;4;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;5;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;6;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;7;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;9;2000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;10;1000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;15;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;16;2000;2000;1000;1000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;17;3000;3000;3000;3000;2000;3000;2000;2000
pc;ssd2;write;4096;0;1;18;3000;2000;2000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;24;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;25;3000;2000;1000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;26;2000;3000;3000;3000;2000;3000;2000;3000
pc;ssd2;write;4096;0;1;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;29;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;31;1000;995;933;899;2000;3000;3000;3000
pc;ssd2;write;4096;0;1;32;2000;4000;4000;3000;1000;2000;3000;3000
pc;ssd2;write;4096;0;1;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;34;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;1;35;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;37;1000;1000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;38;2000;1000;3000;3000;1000;3000;1000;3000
pc;ssd2;write;4096;0;1;39;3000;2000;2000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;1;40;3000;2000;2000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;1;41;2000;3000;2000;3000;3000;2000;3000;2000
pc;ssd2;write;4096;0;1;42;3000;3000;2000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;43;3000;3000;2000;2000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;44;3000;2000;3000;1000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;45;3000;3000;3000;2000;3000;2000;3000;3000
pc;ssd2;write;4096;0;1;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;52;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;53;2000;2000;2000;2000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;54;3000;3000;3000;2000;3000;3000;2000;2000
pc;ssd2;write;4096;0;1;55;3000;2000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;1;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;58;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;1;59;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;1;60;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;3;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;4;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;7;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;8;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;1;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;10;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;11;2000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;14;2000;3000;2000;2000;2000;3000;2000;3000
pc;ssd2;read;4096;0;1;15;1000;1000;2000;3000;1000;1000;988;2000
pc;ssd2;read;4096;0;1;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;20;3000;2000;2000;3000;3000;3000;3000;2000
pc;ssd2;read;4096;0;1;21;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;4096;0;1;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;23;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;26;3000;3000;2000;2000;3000;3000;2000;3000
pc;ssd2;read;4096;0;1;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;28;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;29;3000;3000;3000;4000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;30;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;32;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;1;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;1;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;3;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;4;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;6;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;7;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;32;0;2;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;9;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;14;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;15;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;32;0;2;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;18;3000;3000;3000;3000;3000;3000;2000;2000
pc;ssd2;write;32;0;2;19;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;2;20;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;21;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;32;0;2;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;26;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;27;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;2;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;30;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;2;31;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;2;32;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;2;33;3000;3000;3000;2000;3000;3000;3000;2000
pc;ssd2;write;32;0;2;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;2;42;3000;3000;2000;2000;3000;3000;3000;3000
