equipment;device;operation;reqsize;cache;repetition;measurement;rms1;rms2
PC;SSD2;write;32;0;4;52;221.1;0.2477
PC;SSD2;write;32;0;4;53;220.9;0.1968
PC;SSD2;write;32;0;4;54;221.1;0.2471
PC;SSD2;write;32;0;4;55;221.0;0.2472
PC;SSD2;write;32;0;4;56;221.0;0.2476
PC;SSD2;write;32;0;4;57;221.5;0.2457
PC;SSD2;write;32;0;4;58;221.0;0.1832
PC;SSD2;write;32;0;4;59;221.3;0.2398
PC;SSD2;write;32;0;4;60;221.2;0.2453
PC;SSD2;write;32;0;4;61;220.9;0.2468
PC;SSD2;write;32;0;4;62;221.2;0.2488
PC;SSD2;write;32;0;4;63;221.1;0.1825
PC;SSD2;write;32;0;4;64;221.3;0.246
PC;SSD2;write;32;0;4;65;221.1;0.2472
PC;SSD2;write;32;0;4;66;221.2;0.2468
PC;SSD2;write;32;0;4;67;221.1;0.2449
PC;SSD2;write;32;0;4;68;221.1;0.1844
PC;SSD2;write;32;0;4;69;221.4;0.2459
PC;SSD2;write;32;0;4;70;221.0;0.2443
PC;SSD2;write;32;0;4;71;221.0;0.2474
PC;SSD2;write;32;0;4;72;220.9;0.2456
PC;SSD2;write;32;0;4;73;222.0;0.195
PC;SSD2;write;32;0;4;74;221.5;0.2464
PC;SSD2;write;32;0;4;75;221.5;0.2466
PC;SSD2;write;32;0;4;76;221.3;0.2467
PC;SSD2;write;32;0;4;77;221.7;0.2294
PC;SSD2;write;32;0;4;78;221.4;0.1833
PC;SSD2;write;32;0;4;79;221.5;0.2449
PC;SSD2;write;32;0;4;80;221.5;0.2463
PC;SSD2;write;32;0;4;81;221.7;0.2307
PC;SSD2;write;32;0;4;82;221.5;0.2459
PC;SSD2;write;32;0;4;83;221.7;0.1873
PC;SSD2;write;32;0;4;84;221.6;0.2443
PC;SSD2;write;32;0;4;85;221.4;0.2463
PC;SSD2;write;32;0;4;86;221.5;0.2457
PC;SSD2;write;32;0;4;87;221.4;0.2453
PC;SSD2;write;32;0;4;88;221.9;0.1857
PC;SSD2;write;32;0;4;89;221.5;0.2452
PC;SSD2;write;32;0;4;90;221.6;0.2479
PC;SSD2;write;32;0;4;91;221.4;0.2491
PC;SSD2;write;32;0;4;92;221.3;0.2459
PC;SSD2;write;32;0;4;93;221.6;0.1846
PC;SSD2;write;32;0;4;94;221.3;0.2458
PC;SSD2;write;32;0;4;95;221.5;0.2248
PC;SSD2;write;32;0;4;96;221.6;0.2465
PC;SSD2;write;32;0;4;97;221.6;0.2456
PC;SSD2;write;32;0;4;98;221.8;0.1922
PC;SSD2;write;32;0;4;99;221.3;0.2375
PC;SSD2;write;32;0;4;100;221.3;0.2333
PC;SSD2;write;32;0;4;101;221.5;0.2472
PC;SSD2;write;32;0;4;102;221.3;0.2467
PC;SSD2;write;32;0;4;103;221.6;0.2389
PC;SSD2;write;32;0;4;104;221.6;0.2456
PC;SSD2;write;32;0;4;105;221.8;0.1823
PC;SSD2;write;32;0;4;106;221.3;0.2376
PC;SSD2;write;32;0;4;107;221.6;0.2416
PC;SSD2;write;32;0;4;108;221.3;0.2402
PC;SSD2;write;32;0;4;109;221.4;0.2463
PC;SSD2;write;32;0;4;110;221.4;0.1815
PC;SSD2;write;32;0;4;111;221.2;0.2524
PC;SSD2;write;32;0;4;112;221.7;0.258
PC;SSD2;write;32;0;4;113;221.4;0.245
PC;SSD2;write;32;0;4;114;221.5;0.2492
PC;SSD2;write;32;0;4;115;221.5;0.1788
PC;SSD2;write;32;0;4;116;221.5;0.2465
PC;SSD2;write;32;0;4;117;221.3;0.2464
PC;SSD2;write;32;0;4;118;221.2;0.2486
PC;SSD2;write;32;0;4;119;221.3;0.2443
PC;SSD2;read;32;0;4;0;221.3;0.1755
PC;SSD2;read;32;0;4;1;221.1;0.1737
PC;SSD2;read;32;0;4;2;221.3;0.1745
PC;SSD2;read;32;0;4;3;221.0;0.1747
PC;SSD2;read;32;0;4;4;220.9;0.24
PC;SSD2;read;32;0;4;5;221.2;0.2267
PC;SSD2;read;32;0;4;6;221.2;0.2267
PC;SSD2;read;32;0;4;7;221.0;0.2267
PC;SSD2;read;32;0;4;8;221.1;0.227
PC;SSD2;read;32;0;4;9;221.3;0.2267
PC;SSD2;read;32;0;4;10;221.1;0.2268
PC;SSD2;read;32;0;4;11;221.0;0.2266
PC;SSD2;read;32;0;4;12;221.4;0.2261
PC;SSD2;read;32;0;4;13;221.2;0.2262
PC;SSD2;read;32;0;4;14;221.2;0.2278
PC;SSD2;read;32;0;4;15;221.0;0.2263
PC;SSD2;read;32;0;4;16;221.0;0.2265
PC;SSD2;read;32;0;4;17;221.3;0.2149
PC;SSD2;read;32;0;4;18;220.9;0.2129
PC;SSD2;read;32;0;4;19;221.3;0.2277
PC;SSD2;read;32;0;4;20;221.0;0.2266
PC;SSD2;read;32;0;4;21;221.2;0.226
PC;SSD2;read;32;0;4;22;221.0;0.2261
PC;SSD2;read;32;0;4;23;221.0;0.2267
PC;SSD2;read;32;0;4;24;221.2;0.2277
PC;SSD2;read;32;0;4;25;221.0;0.227
PC;SSD2;read;32;0;4;26;221.0;0.2264
PC;SSD2;read;32;0;4;27;220.9;0.2255
PC;SSD2;read;32;0;4;28;221.0;0.2212
PC;SSD2;read;32;0;4;29;221.2;0.2263
PC;SSD2;read;32;0;4;30;221.2;0.2265
PC;SSD2;read;32;0;4;31;221.1;0.2269
PC;SSD2;read;32;0;4;32;220.9;0.2251
PC;SSD2;read;32;0;4;33;220.9;0.2265
PC;SSD2;read;32;0;4;34;221.0;0.2275
PC;SSD2;read;32;0;4;35;221.2;0.2261
PC;SSD2;read;32;0;4;36;221.3;0.2224
PC;SSD2;read;32;0;4;37;221.0;0.2267
PC;SSD2;read;32;0;4;38;220.9;0.2169
PC;SSD2;read;32;0;4;39;221.1;0.2271
PC;SSD2;read;32;0;4;40;221.2;0.2267
PC;SSD2;read;32;0;4;41;221.0;0.2264
PC;SSD2;read;32;0;4;42;221.3;0.2281
PC;SSD2;read;32;0;4;43;221.3;0.2131
PC;SSD2;read;32;0;4;44;221.1;0.2023
PC;SSD2;read;32;0;4;45;221.2;0.2256
PC;SSD2;read;32;0;4;46;221.2;0.2271
PC;SSD2;read;32;0;4;47;221.2;0.2424
PC;SSD2;read;32;0;4;48;221.3;0.2264
PC;SSD2;read;32;0;4;49;221.1;0.228
PC;SSD2;read;32;0;4;50;221.2;0.2281
PC;SSD2;read;32;0;4;51;221.5;0.2267
PC;SSD2;read;32;0;4;52;220.8;0.2098
PC;SSD2;read;32;0;4;53;221.1;0.2276
PC;SSD2;read;32;0;4;54;221.0;0.2262
PC;SSD2;read;32;0;4;55;220.9;0.2271
PC;SSD2;read;32;0;4;56;221.3;0.2271
PC;SSD2;read;32;0;4;57;221.1;0.2283
PC;SSD2;read;32;0;4;58;220.9;0.2264
PC;SSD2;read;32;0;4;59;221.1;0.2272
PC;SSD2;read;32;0;4;60;220.7;0.2095
PC;SSD2;read;32;0;4;61;220.8;0.2268
PC;SSD2;read;32;0;4;62;220.7;0.2274
PC;SSD2;read;32;0;4;63;221.0;0.2264
PC;SSD2;read;32;0;4;64;221.0;0.2268
PC;SSD2;read;32;0;4;65;221.1;0.2274
PC;SSD2;read;32;0;4;66;221.1;0.208
PC;SSD2;read;32;0;4;67;221.0;0.2238
PC;SSD2;read;32;0;4;68;221.2;0.1952
PC;SSD2;read;32;0;4;69;220.9;0.228
PC;SSD2;read;32;0;4;70;221.1;0.2264
PC;SSD2;read;32;0;4;71;221.3;0.2265
PC;SSD2;read;32;0;4;72;221.4;0.2268
PC;SSD2;read;32;0;4;73;221.1;0.2087
PC;SSD2;read;32;0;4;74;221.1;0.2116
PC;SSD2;read;32;0;4;75;221.1;0.225
PC;SSD2;read;32;0;4;76;220.8;0.2029
PC;SSD2;read;32;0;4;77;221.3;0.2263
PC;SSD2;read;32;0;4;78;221.3;0.2273
PC;SSD2;read;32;0;4;79;221.1;0.2269
PC;SSD2;read;32;0;4;80;221.1;0.2283
PC;SSD2;read;32;0;4;81;221.1;0.227
PC;SSD2;read;32;0;4;82;221.1;0.2276
PC;SSD2;read;32;0;4;83;221.0;0.227
PC;SSD2;read;32;0;4;84;221.1;0.2282
PC;SSD2;read;32;0;4;85;221.1;0.2224
PC;SSD2;read;32;0;4;86;221.1;0.2271
PC;SSD2;read;32;0;4;87;221.1;0.2261
PC;SSD2;read;32;0;4;88;221.2;0.2265
PC;SSD2;read;32;0;4;89;221.1;0.2272
PC;SSD2;read;32;0;4;90;221.4;0.1992
PC;SSD2;read;32;0;4;91;221.1;0.2264
PC;SSD2;read;32;0;4;92;221.1;0.2246
PC;SSD2;read;32;0;4;93;221.2;0.2247
PC;SSD2;read;32;0;4;94;221.0;0.2192
PC;SSD2;read;32;0;4;95;221.2;0.225
PC;SSD2;read;32;0;4;96;221.3;0.2261
PC;SSD2;read;32;0;4;97;221.0;0.2268
PC;SSD2;read;32;0;4;98;221.4;0.2245
PC;SSD2;read;32;0;4;99;221.3;0.2278
PC;SSD2;read;32;0;4;100;220.9;0.2264
PC;SSD2;read;32;0;4;101;221.2;0.2124
PC;SSD2;read;32;0;4;102;221.0;0.2036
PC;SSD2;read;32;0;4;103;221.0;0.2265
PC;SSD2;read;32;0;4;104;221.3;0.2031
PC;SSD2;read;32;0;4;105;220.8;0.227
PC;SSD2;read;32;0;4;106;220.9;0.226
PC;SSD2;read;32;0;4;107;220.8;0.2266
PC;SSD2;read;32;0;4;108;220.9;0.2274
PC;SSD2;read;32;0;4;109;220.7;0.2235
PC;SSD2;read;32;0;4;110;220.9;0.2052
PC;SSD2;read;32;0;4;111;220.7;0.2186
PC;SSD2;read;32;0;4;112;220.7;0.2267
PC;SSD2;read;32;0;4;113;220.7;0.2267
PC;SSD2;read;32;0;4;114;220.9;0.2263
PC;SSD2;read;32;0;4;115;220.7;0.2272
PC;SSD2;read;32;0;4;116;220.6;0.2092
PC;SSD2;read;32;0;4;117;220.8;0.224
PC;SSD2;read;32;0;4;118;220.7;0.2397
PC;SSD2;read;32;0;4;119;220.8;0.2266
PC;SSD2;read;32;0;4;120;220.7;0.226
PC;SSD2;read;32;0;4;121;221.0;0.2269
PC;SSD2;write;4096;0;3;0;221.2;0.1749
PC;SSD2;write;4096;0;3;1;221.1;0.1745
PC;SSD2;write;4096;0;3;2;220.8;0.2776
PC;SSD2;write;4096;0;3;3;221.0;0.1894
PC;SSD2;write;4096;0;3;4;220.7;0.1857
PC;SSD2;write;4096;0;3;5;221.0;0.1916
PC;SSD2;write;4096;0;3;6;220.8;0.1886
PC;SSD2;write;4096;0;3;7;221.0;0.1939
PC;SSD2;write;4096;0;3;8;220.9;0.1913
PC;SSD2;write;4096;0;3;9;220.8;0.1965
PC;SSD2;write;4096;0;3;10;220.9;0.1949
PC;SSD2;write;4096;0;3;11;220.8;0.195
PC;SSD2;write;4096;0;3;12;221.0;0.1939
PC;SSD2;write;4096;0;3;13;220.8;0.1853
PC;SSD2;write;4096;0;3;14;220.8;0.1954
PC;SSD2;write;4096;0;3;15;220.9;0.1951
PC;SSD2;write;4096;0;3;16;220.9;0.1959
PC;SSD2;write;4096;0;3;17;220.9;0.1987
PC;SSD2;write;4096;0;3;18;221.1;0.1845
PC;SSD2;write;4096;0;3;19;221.0;0.1947
PC;SSD2;write;4096;0;3;20;221.0;0.196
PC;SSD2;write;4096;0;3;21;220.6;0.197
PC;SSD2;write;4096;0;3;22;220.9;0.1957
PC;SSD2;write;4096;0;3;23;220.7;0.1848
PC;SSD2;write;4096;0;3;24;220.8;0.1951
PC;SSD2;write;4096;0;3;25;220.8;0.1954
PC;SSD2;write;4096;0;3;26;220.9;0.1956
PC;SSD2;write;4096;0;3;27;221.0;0.1955
PC;SSD2;write;4096;0;3;28;220.9;0.1848
PC;SSD2;write;4096;0;3;29;221.0;0.1962
PC;SSD2;write;4096;0;3;30;221.0;0.196
PC;SSD2;write;4096;0;3;31;221.0;0.1958
PC;SSD2;write;4096;0;3;32;221.1;0.1948
PC;SSD2;write;4096;0;3;33;221.0;0.1841
PC;SSD2;write;4096;0;3;34;221.1;0.1959
PC;SSD2;write;4096;0;3;35;220.9;0.1917
PC;SSD2;write;4096;0;3;36;221.1;0.1956
PC;SSD2;write;4096;0;3;37;221.1;0.1972
PC;SSD2;write;4096;0;3;38;221.0;0.1858
PC;SSD2;write;4096;0;3;39;220.8;0.1959
PC;SSD2;write;4096;0;3;40;221.0;0.1927
PC;SSD2;write;4096;0;3;41;220.7;0.1967
PC;SSD2;write;4096;0;3;42;220.8;0.1952
PC;SSD2;write;4096;0;3;43;221.0;0.1971
PC;SSD2;write;4096;0;3;44;221.0;0.1942
PC;SSD2;write;4096;0;3;45;220.8;0.1852
PC;SSD2;write;4096;0;3;46;220.9;0.1964
PC;SSD2;write;4096;0;3;47;220.8;0.1956
PC;SSD2;write;4096;0;3;48;220.9;0.1918
PC;SSD2;write;4096;0;3;49;220.9;0.1971
PC;SSD2;write;4096;0;3;50;221.0;0.1843
PC;SSD2;write;4096;0;3;51;221.0;0.1951
PC;SSD2;write;4096;0;3;52;221.1;0.1963
PC;SSD2;write;4096;0;3;53;221.2;0.1957
PC;SSD2;write;4096;0;3;54;221.0;0.197
PC;SSD2;write;4096;0;3;55;221.1;0.1843
PC;SSD2;write;4096;0;3;56;221.2;0.196
PC;SSD2;write;4096;0;3;57;220.9;0.197
PC;SSD2;write;4096;0;3;58;221.1;0.1949
PC;SSD2;write;4096;0;3;59;221.1;0.1967
PC;SSD2;write;4096;0;3;60;221.1;0.1826
PC;SSD2;write;4096;0;3;61;220.9;0.2024
PC;SSD2;write;4096;0;3;62;220.9;0.1941
PC;SSD2;write;4096;0;3;63;221.1;0.1924
PC;SSD2;write;4096;0;3;64;221.1;0.1853
PC;SSD2;write;4096;0;3;65;221.0;0.1952
PC;SSD2;write;4096;0;3;66;221.2;0.1862
PC;SSD2;write;4096;0;3;67;221.0;0.1966
PC;SSD2;write;4096;0;3;68;221.2;0.1944
PC;SSD2;write;4096;0;3;69;221.0;0.1961
PC;SSD2;write;4096;0;3;70;221.2;0.1963
PC;SSD2;write;4096;0;3;71;221.0;0.1836
PC;SSD2;write;4096;0;3;72;221.2;0.1958
PC;SSD2;write;4096;0;3;73;220.9;0.1954
PC;SSD2;write;4096;0;3;74;221.0;0.196
PC;SSD2;write;4096;0;3;75;221.1;0.1957
PC;SSD2;write;4096;0;3;76;221.1;0.2009
PC;SSD2;write;4096;0;3;77;220.9;0.1965
PC;SSD2;write;4096;0;3;78;221.0;0.1973
PC;SSD2;write;4096;0;3;79;221.2;0.1972
PC;SSD2;write;4096;0;3;80;221.2;0.1973
PC;SSD2;write;4096;0;3;81;221.1;0.1861
PC;SSD2;write;4096;0;3;82;220.9;0.1949
PC;SSD2;write;4096;0;3;83;220.7;0.1963
PC;SSD2;write;4096;0;3;84;221.1;0.1966
PC;SSD2;write;4096;0;3;85;221.3;0.1961
PC;SSD2;write;4096;0;3;86;221.1;0.1846
PC;SSD2;write;4096;0;3;87;220.8;0.1963
PC;SSD2;write;4096;0;3;88;221.1;0.1945
PC;SSD2;write;4096;0;3;89;220.6;0.1965
PC;SSD2;write;4096;0;3;90;221.2;0.1957
PC;SSD2;write;4096;0;3;91;220.9;0.1845
PC;SSD2;write;4096;0;3;92;220.8;0.1956
PC;SSD2;write;4096;0;3;93;220.7;0.1965
PC;SSD2;write;4096;0;3;94;220.7;0.1863
PC;SSD2;write;4096;0;3;95;221.0;0.1829
PC;SSD2;write;4096;0;3;96;221.0;0.1968
PC;SSD2;write;4096;0;3;97;220.9;0.1958
PC;SSD2;write;4096;0;3;98;220.8;0.1966
PC;SSD2;write;4096;0;3;99;221.1;0.1969
PC;SSD2;write;4096;0;3;100;220.9;0.1856
PC;SSD2;write;4096;0;3;101;220.9;0.1971
PC;SSD2;write;4096;0;3;102;221.2;0.1938
PC;SSD2;write;4096;0;3;103;221.0;0.1955
PC;SSD2;write;4096;0;3;104;220.7;0.1962
PC;SSD2;write;4096;0;3;105;221.2;0.1847
PC;SSD2;write;4096;0;3;106;221.2;0.1964
PC;SSD2;write;4096;0;3;107;221.1;0.1949
PC;SSD2;write;4096;0;3;108;221.1;0.1953
PC;SSD2;write;4096;0;3;109;221.1;0.1974
PC;SSD2;write;4096;0;3;110;221.0;0.1965
PC;SSD2;write;4096;0;3;111;221.0;0.1959
PC;SSD2;write;4096;0;3;112;220.8;0.1822
PC;SSD2;write;4096;0;3;113;221.1;0.1948
PC;SSD2;write;4096;0;3;114;220.9;0.1956
PC;SSD2;write;4096;0;3;115;221.0;0.1894
PC;SSD2;write;4096;0;3;116;220.9;0.1965
PC;SSD2;write;4096;0;3;117;220.9;0.1864
PC;SSD2;write;4096;0;3;118;221.0;0.196
PC;SSD2;write;4096;0;3;119;221.0;0.1969
PC;SSD2;read;4096;0;3;0;221.3;0.1749
PC;SSD2;read;4096;0;3;1;221.2;0.1742
PC;SSD2;read;4096;0;3;2;221.5;0.1738
PC;SSD2;read;4096;0;3;3;221.4;0.2621
PC;SSD2;read;4096;0;3;4;221.3;0.1939
PC;SSD2;read;4096;0;3;5;221.4;0.194
PC;SSD2;read;4096;0;3;6;221.4;0.1934
PC;SSD2;read;4096;0;3;7;221.3;0.192
PC;SSD2;read;4096;0;3;8;221.3;0.1927
PC;SSD2;read;4096;0;3;9;221.2;0.1931
PC;SSD2;read;4096;0;3;10;221.5;0.194
PC;SSD2;read;4096;0;3;11;221.6;0.1942
PC;SSD2;read;4096;0;3;12;221.3;0.1929
PC;SSD2;read;4096;0;3;13;221.3;0.1962
PC;SSD2;read;4096;0;3;14;221.4;0.1929
PC;SSD2;read;4096;0;3;15;221.4;0.1943
PC;SSD2;read;4096;0;3;16;221.2;0.193
PC;SSD2;read;4096;0;3;17;221.4;0.2215
PC;SSD2;read;4096;0;3;18;221.3;0.1929
PC;SSD2;read;4096;0;3;19;221.4;0.1962
PC;SSD2;read;4096;0;3;20;221.2;0.1929
PC;SSD2;read;4096;0;3;21;221.6;0.1953
PC;SSD2;read;4096;0;3;22;221.3;0.1938
PC;SSD2;read;4096;0;3;23;221.4;0.1933
PC;SSD2;read;4096;0;3;24;221.3;0.1928
PC;SSD2;read;4096;0;3;25;221.5;0.1947
PC;SSD2;read;4096;0;3;26;221.5;0.192
PC;SSD2;read;4096;0;3;27;221.0;0.1906
PC;SSD2;read;4096;0;3;28;221.2;0.1929
PC;SSD2;read;4096;0;3;29;221.3;0.1954
PC;SSD2;read;4096;0;3;30;221.6;0.1927
PC;SSD2;read;4096;0;3;31;221.5;0.1923
PC;SSD2;read;4096;0;3;32;221.4;0.193
PC;SSD2;read;4096;0;3;33;221.2;0.1944
PC;SSD2;read;4096;0;3;34;221.4;0.1927
PC;SSD2;read;4096;0;3;35;221.4;0.1943
PC;SSD2;read;4096;0;3;36;221.5;0.1987
PC;SSD2;read;4096;0;3;37;221.2;0.1954
PC;SSD2;read;4096;0;3;38;221.4;0.1933
PC;SSD2;read;4096;0;3;39;221.4;0.1967
PC;SSD2;read;4096;0;3;40;221.4;0.1938
PC;SSD2;read;4096;0;3;41;221.2;0.1941
PC;SSD2;read;4096;0;3;42;221.4;0.1933
PC;SSD2;read;4096;0;3;43;221.4;0.1969
PC;SSD2;read;4096;0;3;44;221.6;0.193
PC;SSD2;read;4096;0;3;45;221.5;0.195
PC;SSD2;read;4096;0;3;46;221.4;0.1929
PC;SSD2;read;4096;0;3;47;221.2;0.1943
PC;SSD2;read;4096;0;3;48;221.2;0.1931
PC;SSD2;read;4096;0;3;49;221.3;0.1997
PC;SSD2;read;4096;0;3;50;221.4;0.1929
PC;SSD2;read;4096;0;3;51;221.7;0.1943
PC;SSD2;read;4096;0;3;52;221.3;0.1924
PC;SSD2;read;4096;0;3;53;221.3;0.1988
PC;SSD2;read;4096;0;3;54;221.4;0.192
PC;SSD2;read;4096;0;3;55;221.7;0.1955
PC;SSD2;read;4096;0;3;56;221.4;0.1931
PC;SSD2;read;4096;0;3;57;221.4;0.1925
PC;SSD2;read;4096;0;3;58;221.6;0.1934
PC;SSD2;read;4096;0;3;59;221.2;0.1945
PC;SSD2;read;4096;0;3;60;221.3;0.1934
PC;SSD2;read;4096;0;3;61;221.2;0.1953
PC;SSD2;read;4096;0;3;62;221.4;0.1933
PC;SSD2;read;4096;0;3;63;221.5;0.1947
PC;SSD2;read;4096;0;3;64;221.8;0.1924
PC;SSD2;read;4096;0;3;65;221.6;0.1929
PC;SSD2;read;4096;0;3;66;221.3;0.1923
PC;SSD2;read;4096;0;3;67;221.4;0.1974
PC;SSD2;write;4096;0;4;0;220.7;0.1742
PC;SSD2;write;4096;0;4;1;220.7;0.1758
PC;SSD2;write;4096;0;4;2;220.9;0.1753
PC;SSD2;write;4096;0;4;3;220.6;0.1762
PC;SSD2;write;4096;0;4;4;220.7;0.1913
PC;SSD2;write;4096;0;4;5;220.7;0.1922
PC;SSD2;write;4096;0;4;6;220.7;0.191
PC;SSD2;write;4096;0;4;7;220.7;0.1935
PC;SSD2;write;4096;0;4;8;220.8;0.1942
PC;SSD2;write;4096;0;4;9;221.0;0.1858
PC;SSD2;write;4096;0;4;10;220.9;0.1941
PC;SSD2;write;4096;0;4;11;220.6;0.1886
PC;SSD2;write;4096;0;4;12;220.7;0.196
PC;SSD2;write;4096;0;4;13;220.9;0.1968
PC;SSD2;write;4096;0;4;14;220.9;0.196
PC;SSD2;write;4096;0;4;15;220.6;0.1958
PC;SSD2;write;4096;0;4;16;220.9;0.1858
PC;SSD2;write;4096;0;4;17;220.7;0.1959
PC;SSD2;write;4096;0;4;18;220.7;0.196
PC;SSD2;write;4096;0;4;19;221.1;0.1973
PC;SSD2;write;4096;0;4;20;221.4;0.1956
PC;SSD2;write;4096;0;4;21;220.9;0.1852
PC;SSD2;write;4096;0;4;22;221.0;0.1976
PC;SSD2;write;4096;0;4;23;221.1;0.1958
PC;SSD2;write;4096;0;4;24;220.9;0.1958
PC;SSD2;write;4096;0;4;25;221.0;0.1965
PC;SSD2;write;4096;0;4;26;221.0;0.1851
PC;SSD2;write;4096;0;4;27;220.8;0.1964
PC;SSD2;write;4096;0;4;28;220.9;0.1958
PC;SSD2;write;4096;0;4;29;220.8;0.1947
PC;SSD2;write;4096;0;4;30;221.0;0.1949
PC;SSD2;write;4096;0;4;31;220.9;0.1838
PC;SSD2;write;4096;0;4;32;220.8;0.1957
PC;SSD2;write;4096;0;4;33;221.0;0.195
PC;SSD2;write;4096;0;4;34;220.8;0.1952
PC;SSD2;write;4096;0;4;35;221.1;0.1957
PC;SSD2;write;4096;0;4;36;220.9;0.1915
PC;SSD2;write;4096;0;4;37;220.9;0.1969
PC;SSD2;write;4096;0;4;38;220.9;0.1879
PC;SSD2;write;4096;0;4;39;220.9;0.1965
PC;SSD2;write;4096;0;4;40;221.0;0.1958
PC;SSD2;write;4096;0;4;41;220.9;0.1872
PC;SSD2;write;4096;0;4;42;220.9;0.1963
PC;SSD2;write;4096;0;4;43;220.9;0.1841
PC;SSD2;write;4096;0;4;44;221.1;0.1962
PC;SSD2;write;4096;0;4;45;220.9;0.1956
PC;SSD2;write;4096;0;4;46;221.2;0.1969
PC;SSD2;write;4096;0;4;47;221.0;0.196
PC;SSD2;write;4096;0;4;48;220.9;0.1834
PC;SSD2;write;4096;0;4;49;221.0;0.1969
PC;SSD2;write;4096;0;4;50;221.1;0.1967
PC;SSD2;write;4096;0;4;51;220.9;0.1951
PC;SSD2;write;4096;0;4;52;221.0;0.1957
PC;SSD2;write;4096;0;4;53;220.7;0.1842
PC;SSD2;write;4096;0;4;54;221.0;0.1946
PC;SSD2;write;4096;0;4;55;221.1;0.195
PC;SSD2;write;4096;0;4;56;221.0;0.1953
PC;SSD2;write;4096;0;4;57;220.8;0.1942
PC;SSD2;write;4096;0;4;58;221.0;0.1834
PC;SSD2;write;4096;0;4;59;220.9;0.1968
PC;SSD2;write;4096;0;4;60;221.0;0.197
PC;SSD2;write;4096;0;4;61;220.8;0.198
PC;SSD2;write;4096;0;4;62;220.9;0.1947
PC;SSD2;write;4096;0;4;63;220.8;0.1856
PC;SSD2;write;4096;0;4;64;221.0;0.1955
PC;SSD2;write;4096;0;4;65;220.9;0.194
PC;SSD2;write;4096;0;4;66;220.8;0.195
PC;SSD2;write;4096;0;4;67;220.8;0.1951
PC;SSD2;write;4096;0;4;68;220.6;0.1856
PC;SSD2;write;4096;0;4;69;220.8;0.1963
PC;SSD2;write;4096;0;4;70;220.9;0.1965
PC;SSD2;write;4096;0;4;71;221.1;0.1969
PC;SSD2;write;4096;0;4;72;221.0;0.1963
PC;SSD2;write;4096;0;4;73;220.7;0.1853
PC;SSD2;write;4096;0;4;74;220.8;0.1953
PC;SSD2;write;4096;0;4;75;220.9;0.1972
PC;SSD2;write;4096;0;4;76;220.7;0.1951
PC;SSD2;write;4096;0;4;77;220.7;0.1963
PC;SSD2;write;4096;0;4;78;220.8;0.1851
PC;SSD2;write;4096;0;4;79;221.0;0.1966
PC;SSD2;write;4096;0;4;80;220.8;0.1867
PC;SSD2;write;4096;0;4;81;221.1;0.1953
PC;SSD2;write;4096;0;4;82;220.8;0.197
PC;SSD2;write;4096;0;4;83;220.8;0.1848
PC;SSD2;write;4096;0;4;84;220.6;0.1965
PC;SSD2;write;4096;0;4;85;220.5;0.1934
PC;SSD2;write;4096;0;4;86;220.9;0.1956
PC;SSD2;write;4096;0;4;87;220.8;0.196
PC;SSD2;write;4096;0;4;88;220.6;0.1937
PC;SSD2;write;4096;0;4;89;221.0;0.1961
PC;SSD2;write;4096;0;4;90;220.7;0.1842
PC;SSD2;write;4096;0;4;91;221.0;0.1955
PC;SSD2;write;4096;0;4;92;221.0;0.1968
PC;SSD2;write;4096;0;4;93;220.9;0.1873
PC;SSD2;write;4096;0;4;94;220.8;0.1954
PC;SSD2;write;4096;0;4;95;220.8;0.1863
PC;SSD2;write;4096;0;4;96;221.0;0.1963
PC;SSD2;write;4096;0;4;97;220.7;0.1964
PC;SSD2;write;4096;0;4;98;221.0;0.1964
PC;SSD2;write;4096;0;4;99;220.9;0.1951
PC;SSD2;write;4096;0;4;100;220.8;0.1846
PC;SSD2;write;4096;0;4;101;220.5;0.1954
PC;SSD2;write;4096;0;4;102;220.6;0.1949
PC;SSD2;write;4096;0;4;103;220.9;0.1964
PC;SSD2;write;4096;0;4;104;220.9;0.1962
PC;SSD2;write;4096;0;4;105;220.7;0.1852
PC;SSD2;write;4096;0;4;106;220.8;0.1962
PC;SSD2;write;4096;0;4;107;220.9;0.1964
PC;SSD2;write;4096;0;4;108;220.9;0.1968
PC;SSD2;write;4096;0;4;109;221.0;0.1967
PC;SSD2;write;4096;0;4;110;221.0;0.187
PC;SSD2;write;4096;0;4;111;220.8;0.1961
PC;SSD2;write;4096;0;4;112;220.6;0.1965
PC;SSD2;write;4096;0;4;113;220.7;0.1924
PC;SSD2;write;4096;0;4;114;220.9;0.198
PC;SSD2;write;4096;0;4;115;220.7;0.1877
PC;SSD2;write;4096;0;4;116;220.5;0.1969
PC;SSD2;write;4096;0;4;117;220.8;0.1962
PC;SSD2;write;4096;0;4;118;221.0;0.1975
PC;SSD2;write;4096;0;4;119;220.8;0.1976
PC;SSD2;read;4096;0;4;0;220.5;0.1737
PC;SSD2;read;4096;0;4;1;220.5;0.1742
PC;SSD2;read;4096;0;4;2;220.9;0.1741
PC;SSD2;read;4096;0;4;3;221.0;0.1749
PC;SSD2;read;4096;0;4;4;220.6;0.278
PC;SSD2;read;4096;0;4;5;220.6;0.196
PC;SSD2;read;4096;0;4;6;220.7;0.1919
PC;SSD2;read;4096;0;4;7;221.1;0.1933
PC;SSD2;read;4096;0;4;8;221.1;0.2202
